name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"34.68,32.61",2024-12-08T00:00:00,15.0,15.0,13.9,92.91,0.0,0,,0,0,16.6,7.1,69.0,1017.0,84.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T01:00:00,14.1,14.1,12.9,92.21,0.0,0,,0,0,17.6,11.8,56.0,1017.0,5.7,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T02:00:00,13.8,13.8,12.8,93.76,0.0,0,,0,0,17.6,8.9,6.0,1017.3,10.0,31.8,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T03:00:00,13.1,13.1,12.7,96.98,0.0,0,,0,0,21.2,10.5,57.0,1017.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T04:00:00,14.9,14.9,13.6,92.37,0.0,0,,0,0,22.7,31.8,312.0,1017.9,88.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T05:00:00,14.1,14.1,13.0,93.37,0.0,0,,0,0,23.8,21.9,336.0,1018.3,81.4,6.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T06:00:00,14.0,14.0,12.8,92.21,0.0,0,,0,0,25.6,6.9,9.0,1018.9,88.4,9.1,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T07:00:00,14.1,14.1,12.6,90.75,0.0,0,,0,0,20.5,11.3,54.0,1018.0,18.2,10.0,5.0,0.0,0.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T08:00:00,14.2,14.2,12.4,89.23,5.645,100,rain,0,0,20.2,10.2,53.0,1018.6,84.4,17.1,81.0,0.3,1.0,,"Rain, Partially cloudy",rain,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T09:00:00,15.1,15.1,12.6,84.99,0.0,0,,0,0,17.6,7.0,69.0,1018.9,55.5,10.0,336.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T10:00:00,18.0,18.0,13.5,75.0,0.0,0,,0,0,25.2,6.7,56.0,1019.0,54.7,10.0,461.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T11:00:00,19.9,19.9,10.7,55.56,0.0,0,,0,0,28.4,1.3,331.0,1019.1,48.8,17.1,533.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T12:00:00,20.7,20.7,12.0,57.34,0.0,0,,0,0,22.0,11.6,123.0,1018.1,34.3,10.0,547.0,2.0,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T13:00:00,19.7,19.7,12.8,64.32,0.0,0,,0,0,21.6,11.5,131.0,1018.1,34.3,10.0,487.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T14:00:00,19.0,19.0,12.9,67.68,0.0,0,,0,0,18.7,7.9,129.0,1018.4,53.6,17.1,429.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T15:00:00,19.7,19.7,13.8,68.47,0.0,0,,0,0,15.8,7.1,122.0,1019.0,53.9,10.0,65.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T16:00:00,19.8,19.8,12.8,63.94,0.0,0,,0,0,12.6,7.2,126.0,1019.0,30.8,10.0,21.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T17:00:00,17.9,17.9,13.6,75.79,0.0,0,,0,0,8.6,5.1,117.0,1019.9,36.0,17.1,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T18:00:00,15.9,15.9,13.7,87.07,0.0,0,,0,0,7.9,6.9,4.0,1020.0,28.1,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T19:00:00,15.0,15.0,13.8,92.72,0.0,0,,0,0,9.0,8.9,17.0,1020.0,28.1,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T20:00:00,14.9,14.9,13.6,92.08,0.0,0,,0,0,10.1,12.3,68.0,1021.2,13.7,11.9,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T21:00:00,14.1,14.1,12.9,92.68,0.0,0,,0,0,12.6,12.5,67.0,1021.0,10.7,10.3,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T22:00:00,14.0,14.0,12.9,92.78,0.0,0,,0,0,12.2,13.6,61.0,1021.0,17.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-08T23:00:00,13.8,13.8,12.1,89.62,0.0,0,,0,0,12.2,11.6,32.0,1021.4,83.2,27.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T00:00:00,14.0,14.0,11.9,87.08,0.0,0,,0,0,12.2,13.3,49.0,1022.0,16.9,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.68,32.61",2024-12-09T01:00:00,13.1,13.1,11.9,92.24,0.0,0,,0,0,11.2,10.5,67.0,1022.0,16.9,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.68,32.61",2024-12-09T02:00:00,13.3,13.3,11.0,86.43,0.0,0,,0,0,9.4,13.2,39.0,1022.2,27.7,36.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T03:00:00,13.0,13.0,10.9,86.99,0.0,0,,0,0,8.3,13.5,53.0,1022.0,5.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.68,32.61",2024-12-09T04:00:00,13.0,13.0,10.8,86.32,0.0,0,,0,0,9.0,13.5,27.0,1022.0,16.9,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.68,32.61",2024-12-09T05:00:00,12.4,12.4,10.0,85.38,0.0,0,,0,0,9.4,15.1,26.0,1022.2,64.0,33.8,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T06:00:00,13.0,13.0,9.9,81.32,0.0,0,,0,0,9.0,13.6,45.0,1023.0,9.5,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T07:00:00,13.1,13.1,9.9,80.81,0.0,0,,0,0,9.4,15.0,14.0,1023.0,9.5,10.0,12.0,0.0,0.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T08:00:00,15.0,15.0,11.4,79.17,0.0,0,,0,0,10.4,13.7,38.0,1024.1,39.1,14.7,153.0,0.6,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T09:00:00,18.0,18.0,11.9,67.69,0.0,0,,0,0,12.2,12.3,70.0,1024.0,30.6,10.0,318.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T10:00:00,20.9,20.9,12.0,57.05,0.0,0,,0,0,13.0,9.3,86.0,1024.0,31.5,10.0,374.0,1.3,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T11:00:00,21.6,21.6,12.8,57.51,0.0,0,,0,0,14.4,12.5,138.0,1024.2,73.8,14.7,411.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T12:00:00,21.0,21.0,13.0,60.4,0.0,0,,0,0,15.1,10.8,140.0,1024.0,54.8,10.0,304.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T13:00:00,21.8,21.8,13.0,57.21,0.0,0,,0,0,16.2,14.2,148.0,1023.0,88.2,10.0,185.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T14:00:00,21.0,21.0,13.0,60.37,0.0,0,,0,0,16.9,12.4,152.0,1023.3,74.0,14.7,125.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T15:00:00,20.9,20.9,13.9,64.05,0.0,0,,0,0,16.9,9.5,152.0,1023.0,55.6,10.0,70.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T16:00:00,20.0,20.0,13.9,68.12,0.0,0,,0,0,15.8,7.3,154.0,1024.0,55.6,10.0,23.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T17:00:00,19.0,19.0,13.8,71.88,0.0,0,,0,0,11.9,5.0,81.0,1024.3,74.6,14.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T18:00:00,17.0,17.0,14.0,82.43,0.0,0,,0,0,9.0,6.9,73.0,1024.0,54.8,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T19:00:00,16.0,16.0,14.0,87.72,0.0,0,,0,0,7.2,10.5,50.0,1025.0,50.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T20:00:00,15.8,15.8,13.2,84.74,0.0,0,,0,0,6.8,10.5,11.0,1024.9,82.3,13.9,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T21:00:00,15.0,15.0,13.0,87.7,0.0,0,,0,0,9.0,10.3,6.0,1024.0,18.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T22:00:00,15.0,15.0,13.0,87.75,0.0,0,,0,0,10.1,12.0,23.0,1024.0,18.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-09T23:00:00,14.8,14.8,12.8,87.76,0.0,0,,0,0,10.4,11.8,31.0,1024.5,88.1,22.1,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T00:00:00,15.0,15.0,13.0,87.77,0.0,0,,0,0,10.4,13.6,14.0,1024.0,2.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T01:00:00,14.0,14.0,12.1,88.37,0.0,0,,0,0,11.2,15.2,51.0,1024.0,18.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T02:00:00,14.1,14.1,11.9,86.36,0.0,0,,0,0,11.5,14.3,41.0,1024.2,88.1,31.8,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T03:00:00,14.0,14.0,12.0,87.7,0.0,0,,0,0,11.9,13.4,50.0,1024.0,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T04:00:00,14.0,14.0,11.1,82.75,0.0,0,,0,0,12.2,15.2,59.0,1023.0,98.5,10.0,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T05:00:00,14.0,14.0,10.8,81.1,0.0,0,,0,0,13.0,12.3,71.0,1023.5,97.1,34.3,0.0,0.0,0.0,,Overcast,cloudy,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T06:00:00,14.0,14.0,11.0,82.13,0.0,0,,0,0,13.3,11.8,64.0,1023.0,18.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T07:00:00,13.9,13.9,11.0,82.77,0.0,0,,0,0,13.7,10.5,41.0,1023.0,18.2,10.0,9.0,0.0,0.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T08:00:00,14.2,14.2,11.1,81.94,0.0,0,,0,0,14.4,7.7,43.0,1024.1,80.5,19.5,51.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T09:00:00,17.7,17.7,12.1,69.41,0.0,0,,0,0,16.9,10.5,42.0,1024.0,78.9,10.0,213.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T10:00:00,20.0,20.0,12.1,60.6,0.0,0,,0,0,16.6,8.8,79.0,1024.0,35.5,10.0,418.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T11:00:00,21.5,21.5,12.1,55.2,0.0,0,,0,0,16.2,11.7,139.0,1024.1,59.4,17.1,339.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T12:00:00,20.8,20.8,12.0,56.93,0.0,0,,0,0,14.8,12.8,150.0,1023.0,36.4,10.0,200.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T13:00:00,21.0,21.0,12.1,57.01,0.0,0,,0,0,13.7,9.8,157.0,1022.9,36.4,10.0,396.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T14:00:00,21.8,21.8,12.7,56.43,0.0,0,,0,0,12.6,7.0,166.0,1022.9,65.1,14.7,272.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T15:00:00,20.8,20.8,13.0,60.88,0.0,0,,0,0,11.2,7.8,340.0,1022.0,36.6,10.0,139.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T16:00:00,20.0,20.0,13.8,67.88,0.0,0,,0,0,10.4,7.8,329.0,1022.9,36.4,10.0,35.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T17:00:00,17.9,17.9,13.0,73.2,0.0,0,,0,0,7.9,1.3,352.0,1022.9,65.6,14.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T18:00:00,17.0,17.0,13.9,81.88,0.0,0,,0,0,6.5,6.9,86.0,1023.0,35.4,5.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T19:00:00,16.0,16.0,13.9,87.2,0.0,0,,0,0,6.1,7.1,3.0,1023.0,35.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T20:00:00,15.7,15.7,13.1,84.28,0.0,0,,0,0,6.8,11.1,13.0,1023.2,81.7,12.9,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T21:00:00,15.1,15.1,13.0,87.1,0.0,0,,0,0,7.9,10.5,38.0,1023.0,18.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T22:00:00,15.0,15.0,13.0,87.77,0.0,0,,0,0,7.6,10.5,23.0,1023.0,10.3,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-10T23:00:00,14.3,14.3,12.8,90.9,0.0,0,,0,0,6.8,12.0,34.0,1023.0,50.0,17.3,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T00:00:00,14.0,14.0,12.0,87.82,0.0,0,,0,0,6.8,12.3,6.0,1022.0,1.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T01:00:00,14.0,14.0,12.0,87.83,0.0,0,,0,0,8.3,12.1,18.0,1021.9,1.5,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T02:00:00,13.7,13.7,11.9,89.22,0.0,0,,0,0,10.8,13.4,56.0,1022.1,60.0,36.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T03:00:00,13.9,13.9,11.9,87.82,0.0,0,,0,0,13.0,10.3,70.0,1021.9,1.5,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T04:00:00,13.9,13.9,12.8,93.02,0.0,0,,0,0,14.0,11.6,10.0,1021.0,1.5,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T05:00:00,13.6,13.6,11.8,88.65,0.0,0,,0,0,14.4,8.7,7.0,1021.3,80.0,36.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T06:00:00,13.9,13.9,10.9,82.23,0.0,0,,0,0,14.4,10.0,16.0,1021.0,2.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T07:00:00,13.8,13.8,11.8,87.71,0.0,0,,0,0,14.4,11.8,10.0,1022.0,2.0,10.0,9.0,0.0,0.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T08:00:00,14.7,14.7,12.0,84.1,0.0,0,,0,0,14.0,8.8,56.0,1022.2,88.4,36.1,77.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T09:00:00,15.9,15.9,11.9,77.27,0.0,0,,0,0,13.3,8.8,11.0,1022.0,21.2,10.0,227.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T10:00:00,17.0,17.0,12.9,76.78,0.0,0,,0,0,12.6,5.0,324.0,1022.0,21.2,10.0,476.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T11:00:00,18.1,18.1,13.1,72.6,0.0,0,,0,0,10.4,0.8,347.0,1022.1,89.2,24.2,230.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T12:00:00,18.9,18.9,13.9,72.72,0.0,0,,0,0,13.0,3.9,329.0,1021.0,20.7,10.0,244.0,0.9,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T13:00:00,19.9,19.9,13.9,68.6,0.0,0,,0,0,16.2,12.1,311.0,1020.0,20.7,10.0,181.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T14:00:00,19.7,19.7,13.2,66.43,0.0,0,,0,0,19.8,12.5,307.0,1020.2,89.2,40.8,225.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T15:00:00,19.0,19.0,13.8,72.05,0.0,0,,0,0,22.7,16.2,314.0,1020.0,20.8,10.0,116.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T16:00:00,18.1,18.1,13.9,76.56,0.0,0,,0,0,22.7,14.0,319.0,1020.0,20.8,10.0,33.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T17:00:00,17.3,17.3,13.1,76.5,0.0,0,,0,0,22.0,8.7,336.0,1020.4,88.4,21.9,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T18:00:00,16.1,16.1,13.0,81.69,0.0,0,,0,0,20.5,5.2,337.0,1020.0,18.4,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T19:00:00,15.1,15.1,13.0,86.97,0.0,0,,0,0,19.1,7.6,12.0,1020.0,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T20:00:00,15.6,15.6,13.3,86.4,0.0,0,,0,0,18.4,7.8,5.0,1020.3,23.8,19.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T21:00:00,15.1,15.1,13.9,92.19,0.0,0,,0,0,17.6,8.8,1.0,1020.0,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T22:00:00,15.0,15.0,13.9,92.83,0.0,0,,0,0,18.0,12.1,10.0,1020.9,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-11T23:00:00,14.3,14.3,13.0,92.1,0.0,0,,0,0,19.1,11.9,7.0,1020.3,90.0,24.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T00:00:00,14.3,14.3,12.8,90.75,0.0,0,,0,0,19.8,14.3,8.0,1019.9,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T01:00:00,14.0,14.0,13.6,97.5,0.0,0,,0,0,21.2,12.3,10.0,1019.0,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T02:00:00,14.0,14.0,13.3,95.98,0.0,0,,0,0,22.0,13.8,14.0,1019.1,27.0,31.8,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T03:00:00,14.2,14.2,12.9,92.13,0.0,0,,0,0,22.7,12.0,6.0,1018.6,2.1,10.3,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T04:00:00,13.1,13.1,12.7,97.5,0.0,0,,0,0,22.7,12.3,12.0,1018.9,2.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T05:00:00,12.9,12.9,12.7,98.21,0.0,0,,0,0,22.7,10.5,16.0,1018.5,88.1,34.3,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-12-12T06:00:00,12.9,12.9,12.6,98.22,0.0,0,,0,0,23.0,10.5,5.0,1018.9,2.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
