name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
myrtle beach,2024-07-14T19:00:00,29.4,40.2,28.7,96.14,0,0,,0,0,27.7,26,191,1017.3,26,16,60,0.2,1,75,Partially cloudy,partly-cloudy-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-14T20:00:00,29.4,40.2,28.7,96.28,0,0,,0,0,29.5,22.1,191,1017.5,26.2,16,26,0.1,0,75,Partially cloudy,partly-cloudy-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-14T21:00:00,29.3,40.1,28.7,96.25,0,0,,0,0,25.9,18.4,200,1017.9,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KCPC,KGGE,C0637"
myrtle beach,2024-07-14T22:00:00,28.9,38.2,28.3,96.56,0,0,,0,0,24.1,18.3,200,1018.1,2.4,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-14T23:00:00,28.9,38.2,28.2,96.4,0,0,,0,0,24.1,11.7,211,1018.3,25.2,16,0,0,0,75,Partially cloudy,partly-cloudy-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T00:00:00,28.8,38.1,28.2,96.43,0,0,,0,0,24.1,13.4,210,1018.2,0.4,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T01:00:00,28.3,36.8,28.2,99.24,0,0,,0,0,22.3,12.9,221,1018.3,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T02:00:00,27.9,34.9,27.7,99.24,0,0,,0,0,22.3,12.6,211,1017.6,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T03:00:00,27.8,34.9,27.7,99.2,0,0,,0,0,24.1,11.3,211,1016.6,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T04:00:00,27.3,32.7,27.1,99,0,0,,0,0,22.3,9.5,240,1016.2,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T05:00:00,27.3,32.7,27.1,99.18,0,0,,0,0,22.3,9.4,240,1016.5,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T06:00:00,26.8,31,26.6,99.17,0,0,,0,0,22.3,9.5,229,1016.8,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T07:00:00,26.8,31,26.6,99.14,0,0,,0,0,20.5,11,240,1017.2,0,15.9,62,0.2,1,75,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T08:00:00,28.4,35,26.6,90.34,0,0,,0,0,18.4,9.3,249,1017.9,23.5,16,190,0.7,2,75,Partially cloudy,partly-cloudy-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T09:00:00,30,37.5,26.1,79.66,0,0,,0,0,18.4,14.6,239,1018,0,16,394,1.4,4,75,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T10:00:00,31.8,39.7,25.6,69.93,0,0,,0,0,18.4,11.2,249,1018,0,16,582,2.1,6,75,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T11:00:00,31.2,42.2,27.7,81.86,0,0,,0,0,18.4,18,151,1017.9,0,16,759,2.7,8,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T12:00:00,31.8,42.2,27.1,76.63,0,0,,0,0,22.3,20.5,183,1017.6,0,16,559,2,6,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T13:00:00,31.8,44.2,28.2,81.19,0,0,,0,0,27.7,23.8,182,1017.1,0,16,541,1.9,5,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T14:00:00,31.8,45.2,28.7,83.43,0,0,,0,0,31.3,23.9,182,1016.5,0.7,16,893,3.2,9,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T15:00:00,31.8,45.3,28.7,83.75,0,0,,0,0,35.3,25.9,191,1015.7,12.8,16,812,2.9,8,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T16:00:00,31.8,45.2,28.7,83.75,0.023,100,rain,0,0,38.9,26,190,1014.7,0,16,698,2.5,7,100,Rain,rain,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T17:00:00,31.2,44.2,28.7,86.74,0,0,,0,0,27.7,29.1,190,1014.4,0.2,16,587,2.1,6,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T18:00:00,29.9,41.5,28.7,93.09,0,0,,0,0,37.1,27.8,191,1014.8,1.6,16,0,0,0,100,Clear,clear-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T19:00:00,27.4,31,24.4,83.94,0,0,,0,0,38.7,18.1,318,1015.9,28.6,16,0,0,0,100,Partially cloudy,partly-cloudy-day,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T20:00:00,26.8,29.8,24.3,86.13,0,0,,0,0,33.5,0.1,358,1015.8,96.5,16,5,0,0,100,Overcast,cloudy,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T21:00:00,26.2,26.2,24.9,92.43,0,0,,0,0,29.5,0.3,354,1015.5,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T22:00:00,27.2,31.8,26,93.04,0,0,,0,0,27.7,7.5,182,1015.2,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
myrtle beach,2024-07-15T23:00:00,28.4,35.6,27.2,93.15,0,0,,0,0,27.7,9.5,192,1015.5,0,16,0,0,0,75,Clear,clear-night,"KMAO,KMYR,KCRE,KGGE,C0637"
